CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-01-4396-46,01-627,ciudad capital,zona 1,liceo guatemalteco de computacion,4a. avenida 15-57,22326419,isaura amparo recinos carrillo,luz elena garcia galvez de villa lobos,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-4403-46,01-403,ciudad capital,zona 1,instituto tecnologico digitales comerciales,9a. calle 0-44,22382722,carlos humberto gonzalez de leon,desconocido,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
00-01-4405-46,01-,ciudad capital,zona 1,colegio johannes pavlvs ii,6a. avenida 1-87 zona 1,desconocido,maria felicita roque carrera,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,sabatino,guatemala norte
00-01-4411-46,01-627,ciudad capital,zona 1,liceo ibero guatemalteco,7a. avenida 3-75,22519212,isaura amparo recinos carrillo,edna alicia montiel de chinchilla,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-4412-46,desconocido,ciudad capital,zona 1,instituto de bachillerato por madurez 'federico crowe',4a. avenida 9-66 zona 1,desconocido,desconocido,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),guatemala norte
00-01-4457-46,01-402,ciudad capital,zona 1,colegio 'internacional guatemalteco',9a. calle 0-50 zona 1,desconocido,carlos humberto gonzalez de leon,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,intermedia,diario(regular),guatemala norte
00-01-4553-46,01-627,ciudad capital,zona 1,instituto americano en ciencias de computacion por madurez,6a. avenida 18-23 zona 1,desconocido,isaura amparo recinos carrillo,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,intermedia,diario(regular),guatemala norte
00-01-4561-46,01-315,ciudad capital,zona 1,centro de estudios tecnologicos tecno pro,11 calle 10-28 zona 1,22326796,aura marina garrido morales,------,diversificado,privado,urbana,cerrada temporalmente,monolingue,intermedia,diario(regular),guatemala norte
00-01-4612-46,01-102,ciudad capital,zona 1,instituto privado tecnico americano,4a avenida 12-20 zona 1,desconocido,zizi arely lopez chinchilla,desconocido,diversificado,privado,urbana,temporal titulos,monolingue,matutina,diario(regular),guatemala norte
00-01-4732-46,01-312,ciudad capital,zona 1,centro integrado de computacion y turismo,11 calle 1-56,22326732,amado salomon flores perez,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-4735-46,01-307,ciudad capital,zona 1,colegio mixto 'santa infancia',9a. avenida 4-29,22200140,norma aracely palomo franco de diaz,desconocido,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala norte
00-01-6916-46,99-001,ciudad capital,zona 1,colegio mixto bilingue amanecer,6a. avenida 2-62 zona 1,desconocido,silvia eugenia valdez monterroso de carballo,desconocido,diversificado,privado,urbana,temporal titulos,monolingue,matutina,diario(regular),guatemala norte
00-01-6978-46,01-403,ciudad capital,zona 1,instituto mixto 'miguel de cervantes',2a. calle 9-81,42473635,carlos humberto gonzalez de leon,desconocido,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala norte
